user_id,first_name,last_name,phone,country,city,timezone,date_of_birth,gender,profile_photo_url,linkedin_url,github_url,portfolio_url,website_url,willing_to_relocate,willing_to_travel,notice_period_days,current_salary,expected_salary,currency,profile_completion,headline,summary,languages,job_preferences,availability,metadata,created_at,updated_at
849b9ef0-901c-57a0-b49a-59899000c9d6,Henriette,Umutoni,+250788047416,Rwanda,Gicumbi,Africa/Kigali,2001-02-26,female,,https://linkedin.com/in/henriette-umutoni-942,,,,False,True,60,"{""amount"": 220000, ""currency"": ""RWF""}","{""min"": 220000, ""max"": 282300, ""currency"": ""RWF""}",RWF,69,"A2 in Humanities Sciences in Natural Sciences, Mathematics and Statistics","Henriette is a motivated professional early in their career in Natural Sciences, Mathematics and Statistics, based in Gicumbi, Rwanda, seeking new opportunities to contribute and grow.","[{""name"": ""English"", ""reading"": ""Excellent"", ""writing"": ""Excellent"", ""speaking"": ""Excellent""}, {""name"": ""Ikinyarwanda"", ""reading"": ""Excellent"", ""writing"": ""Excellent"", ""speaking"": ""Excellent""}]","{""job_types"": [""contract""], ""locations"": [""Gicumbi"", ""Remote""], ""industries"": [""Natural Sciences, Mathematics and Statistics""], ""company_sizes"": [], ""employment_types"": [""full-time""], ""remote_preference"": ""hybrid""}","{""status"": ""open_to_opportunities"", ""notice_period"": null, ""available_from"": null, ""open_to_opportunities"": true}","{""source_candidate_id"": ""018A401469A67DCC8AA8766696D68B6879CFC69AB3F62201677DFEA2A82E20A1"", ""generated"": true}",2025-06-15 19:18:47.443988+00:00,2025-06-15 19:18:47.443988+00:00
584d3da6-8410-584a-ba90-ad011fcd27e2,Diane,Nshimiyimana,+250726549757,Rwanda,Kamonyi,Africa/Kigali,1992-07-23,female,,https://linkedin.com/in/diane-nshimiyimana-460,,,,True,True,0,"{""amount"": 325000, ""currency"": ""RWF""}","{""min"": 325000, ""max"": 427696, ""currency"": ""RWF""}",RWF,72,Advanced Diploma in Engineering related fields with at least 3 year of teaching experience in TVET in Education,"Diane is a motivated professional with 1+ years of professional experience in Education, based in Kamonyi, Rwanda, seeking new opportunities to contribute and grow.","[{""name"": ""English"", ""reading"": ""Very Good"", ""writing"": ""Very Good"", ""speaking"": ""Very Good""}, {""name"": ""French"", ""reading"": ""Excellent"", ""writing"": ""Excellent"", ""speaking"": ""Excellent""}, {""name"": ""Ikinyarwanda"", ""reading"": ""Excellent"", ""writing"": ""Excellent"", ""speaking"": ""Excellent""}]","{""job_types"": [""contract""], ""locations"": [""Kamonyi""], ""industries"": [""Education""], ""company_sizes"": [], ""employment_types"": [""full-time""], ""remote_preference"": ""hybrid""}","{""status"": ""open_to_opportunities"", ""notice_period"": null, ""available_from"": null, ""open_to_opportunities"": true}","{""source_candidate_id"": ""020F8B0BFF961ADA0803016147BE49293FD229EDF9A8EC66A0AEDA4972FC5BDD"", ""generated"": true}",2025-07-27 19:18:47.443988+00:00,2025-07-27 19:18:47.443988+00:00
ae87805d-e295-5c84-9c0d-b6deaf09c4fd,Kevin,Nshimiyimana,+250728427625,Rwanda,Nyarugenge,Africa/Kigali,1990-04-04,male,,https://linkedin.com/in/kevin-nshimiyimana-404,,,,False,True,0,"{""amount"": 300000, ""currency"": ""RWF""}","{""min"": 300000, ""max"": 389709, ""currency"": ""RWF""}",RWF,99,"Advanced Diploma in Management in Business, Administration and Law","Kevin is a motivated professional early in their career in Business, Administration and Law, based in Nyarugenge, Rwanda, seeking new opportunities to contribute and grow.","[{""name"": ""English"", ""reading"": ""Very Good"", ""writing"": ""Very Good"", ""speaking"": ""Very Good""}, {""name"": ""French"", ""reading"": ""Excellent"", ""writing"": ""Excellent"", ""speaking"": ""Excellent""}, {""name"": ""Ikinyarwanda"", ""reading"": ""Excellent"", ""writing"": ""Excellent"", ""speaking"": ""Excellent""}]","{""job_types"": [""full-time""], ""locations"": [""Nyarugenge""], ""industries"": [""Business, Administration and Law""], ""company_sizes"": [], ""employment_types"": [""full-time""], ""remote_preference"": ""any""}","{""status"": ""not_looking"", ""notice_period"": null, ""available_from"": null, ""open_to_opportunities"": true}","{""source_candidate_id"": ""01E8E35A531CB1F8C323B51DE66C48CCE2548DCC1B40B930D5D9ED94BCC637D8"", ""generated"": true}",2024-09-23 19:18:47.443988+00:00,2024-09-23 19:18:47.443988+00:00
26eb9d54-5fcb-5ae8-b455-c9a88c518ad1,Bertrand,Rukundo,+250722349590,Rwanda,Kirehe,Africa/Kigali,1995-05-15,male,,https://linkedin.com/in/bertrand-rukundo-712,https://github.com/bertrandrukundo65,,,False,False,0,"{""amount"": 425000, ""currency"": ""RWF""}","{""min"": 425000, ""max"": 561922, ""currency"": ""RWF""}",RWF,65,"Bachelor's Degree in Civil Engineering  in Engineering, Manufacturing and Construction","Bertrand is a motivated professional with 1+ years of professional experience in Engineering, Manufacturing and Construction, based in Kirehe, Rwanda, seeking new opportunities to contribute and grow.","[{""name"": ""English"", ""reading"": ""Excellent"", ""writing"": ""Very Good"", ""speaking"": ""Very Good""}, {""name"": ""French"", ""reading"": ""Very Good"", ""writing"": ""Good"", ""speaking"": ""Good""}, {""name"": ""Ikinyarwanda"", ""reading"": ""Very Good"", ""writing"": ""Excellent"", ""speaking"": ""Excellent""}]","{""job_types"": [""contract""], ""locations"": [""Kirehe""], ""industries"": [""Engineering, Manufacturing and Construction""], ""company_sizes"": [], ""employment_types"": [""full-time""], ""remote_preference"": ""any""}","{""status"": ""actively_looking"", ""notice_period"": ""1 month"", ""available_from"": null, ""open_to_opportunities"": true}","{""source_candidate_id"": ""01FFAFEA3B949EB5098BAE42CE57720B8C9FA0295B909AB2469494655A49A327"", ""generated"": true}",2025-02-11 19:18:47.443988+00:00,2025-02-11 19:18:47.443988+00:00
e1e1c6c7-57eb-55d3-9140-9e222abf0e06,Innocent,Nshimiyimana,+250731229419,Rwanda,Karongi,Africa/Kigali,2002-12-16,male,,https://linkedin.com/in/innocent-nshimiyimana-665,,,,True,False,0,"{""amount"": 425000, ""currency"": ""RWF""}","{""min"": 425000, ""max"": 592146, ""currency"": ""RWF""}",RWF,89,Bachelor's Degree in Education  in Education,"Innocent is a motivated professional with 1+ years of professional experience in Education, based in Karongi, Rwanda, seeking new opportunities to contribute and grow.","[{""name"": ""English"", ""reading"": ""Very Good"", ""writing"": ""Very Good"", ""speaking"": ""Excellent""}, {""name"": ""French"", ""reading"": ""Good"", ""writing"": ""Good"", ""speaking"": ""Good""}, {""name"": ""Ikinyarwanda"", ""reading"": ""Good"", ""writing"": ""Excellent"", ""speaking"": ""Good""}]","{""job_types"": [""full-time""], ""locations"": [""Karongi""], ""industries"": [""Education""], ""company_sizes"": [], ""employment_types"": [""full-time""], ""remote_preference"": ""hybrid""}","{""status"": ""actively_looking"", ""notice_period"": ""1 month"", ""available_from"": null, ""open_to_opportunities"": true}","{""source_candidate_id"": ""01F8089543CD43E7D1E2FD9E7BD2005AA2444B34B84D17CC321A1A3209329AA0"", ""generated"": true}",2026-05-07 19:18:47.443988+00:00,2026-05-07 19:18:47.443988+00:00
766a6513-ea03-5835-8f15-980e717a5d5e,Liliane,Mukamana,+250789427047,Rwanda,Nyarugenge,Africa/Kigali,1987-12-16,female,,https://linkedin.com/in/liliane-mukamana-704,https://github.com/lilianemukamana22,,,False,True,60,"{""amount"": 150000, ""currency"": ""RWF""}","{""min"": 150000, ""max"": 209565, ""currency"": ""RWF""}",RWF,60,"Driving license Category B in Services, Tourism and Hospitality","Liliane is a motivated professional early in their career in Services, Tourism and Hospitality, based in Nyarugenge, Rwanda, seeking new opportunities to contribute and grow.","[{""name"": ""English"", ""reading"": ""Good"", ""writing"": ""Good"", ""speaking"": ""Good""}, {""name"": ""French"", ""reading"": ""Excellent"", ""writing"": ""Excellent"", ""speaking"": ""Excellent""}, {""name"": ""Ikinyarwanda"", ""reading"": ""Excellent"", ""writing"": ""Excellent"", ""speaking"": ""Excellent""}]","{""job_types"": [""full-time""], ""locations"": [""Nyarugenge""], ""industries"": [""Services, Tourism and Hospitality""], ""company_sizes"": [], ""employment_types"": [""full-time""], ""remote_preference"": ""remote""}","{""status"": ""not_looking"", ""notice_period"": null, ""available_from"": null, ""open_to_opportunities"": true}","{""source_candidate_id"": ""021C59E24BFA67B1B4C375D683F79EEAF4101420A48B8861268C3A18F580B5D7"", ""generated"": true}",2025-05-06 19:18:47.443988+00:00,2025-05-06 19:18:47.443988+00:00
07e25ff9-85a0-5c70-833e-12301b4657b0,Grace,Uwera,+250783937176,Rwanda,Ngoma,Africa/Kigali,1994-05-12,female,,https://linkedin.com/in/grace-uwera-180,,,,True,False,60,"{""amount"": 400000, ""currency"": ""RWF""}","{""min"": 400000, ""max"": 474556, ""currency"": ""RWF""}",RWF,97,"Bachelor's Degree in Geology in Natural Sciences, Mathematics and Statistics","Grace is a motivated professional early in their career in Natural Sciences, Mathematics and Statistics, based in Ngoma, Rwanda, seeking new opportunities to contribute and grow.","[{""name"": ""English"", ""reading"": ""Good"", ""writing"": ""Good"", ""speaking"": ""Good""}]","{""job_types"": [""contract""], ""locations"": [""Ngoma""], ""industries"": [""Natural Sciences, Mathematics and Statistics""], ""company_sizes"": [], ""employment_types"": [""full-time""], ""remote_preference"": ""onsite""}","{""status"": ""actively_looking"", ""notice_period"": null, ""available_from"": null, ""open_to_opportunities"": true}","{""source_candidate_id"": ""01E32FE9A9700FD8C6322011978C4C478695AEB61990C436363C82EB35D018D7"", ""generated"": true}",2025-03-21 19:18:47.443988+00:00,2025-03-21 19:18:47.443988+00:00
d9297203-003a-5a22-80a6-868ca1c822cd,Josiane,Mutoni,+250787121355,Rwanda,Gicumbi,Africa/Kigali,1997-10-09,female,,https://linkedin.com/in/josiane-mutoni-849,https://github.com/josianemutoni47,,,True,True,14,"{""amount"": 220000, ""currency"": ""RWF""}","{""min"": 220000, ""max"": 258344, ""currency"": ""RWF""}",RWF,68,A2 in Any field,"Josiane is a motivated professional early in their career in their field, based in Gicumbi, Rwanda, seeking new opportunities to contribute and grow.","[{""name"": ""English"", ""reading"": ""Very Good"", ""writing"": ""Very Good"", ""speaking"": ""Very Good""}, {""name"": ""French"", ""reading"": ""Good"", ""writing"": ""Good"", ""speaking"": ""Good""}, {""name"": ""Ikinyarwanda"", ""reading"": ""Excellent"", ""writing"": ""Excellent"", ""speaking"": ""Excellent""}]","{""job_types"": [""full-time""], ""locations"": [""Gicumbi""], ""industries"": [], ""company_sizes"": [], ""employment_types"": [""full-time""], ""remote_preference"": ""any""}","{""status"": ""not_looking"", ""notice_period"": ""2 weeks"", ""available_from"": null, ""open_to_opportunities"": true}","{""source_candidate_id"": ""01E36A7278F746A8D4817F346CDF12F19EF348F9E86FC292DD1FC0654EECEEB2"", ""generated"": true}",2024-08-31 19:18:47.443988+00:00,2024-08-31 19:18:47.443988+00:00
42c6e91e-dfc5-5fe3-ae93-f74291317bab,Vincent,Umutoni,+250737392547,Rwanda,Gisagara,Africa/Kigali,2001-09-12,male,,https://linkedin.com/in/vincent-umutoni-942,,,,True,False,60,"{""amount"": 150000, ""currency"": ""RWF""}","{""min"": 150000, ""max"": 173021, ""currency"": ""RWF""}",RWF,61,"Driving license category B with minimum qualification of Ordinary level (O Level), Advanced level (A2) is an added value. in Information and Communication Technologies (ICTs)","Vincent is a motivated professional early in their career in Information and Communication Technologies (ICTs), based in Gisagara, Rwanda, seeking new opportunities to contribute and grow.","[{""name"": ""Ikinyarwanda"", ""reading"": ""Excellent"", ""writing"": ""Excellent"", ""speaking"": ""Excellent""}]","{""job_types"": [""full-time""], ""locations"": [""Gisagara""], ""industries"": [""Information and Communication Technologies (ICTs)""], ""company_sizes"": [], ""employment_types"": [""full-time""], ""remote_preference"": ""hybrid""}","{""status"": ""not_looking"", ""notice_period"": ""1 month"", ""available_from"": null, ""open_to_opportunities"": true}","{""source_candidate_id"": ""024C8D15AEC39E16823ECE2F746851FD032309948BFA848D37B8F2D6CFC91124"", ""generated"": true}",2025-04-27 19:18:47.443988+00:00,2025-04-27 19:18:47.443988+00:00
5c1c5124-88b1-56ad-9abb-cf998a3709dd,Josiane,Habimana,+250784558545,Rwanda,Nyabihu,Africa/Kigali,1987-09-21,female,,https://linkedin.com/in/josiane-habimana-757,,,,False,True,30,"{""amount"": 220000, ""currency"": ""RWF""}","{""min"": 220000, ""max"": 274897, ""currency"": ""RWF""}",RWF,75,A2 Certificate in Early Childhood and Lower Primary Education in Education,"Josiane is a motivated professional early in their career in Education, based in Nyabihu, Rwanda, seeking new opportunities to contribute and grow.","[{""name"": ""English"", ""reading"": ""Very Good"", ""writing"": ""Very Good"", ""speaking"": ""Very Good""}, {""name"": ""French"", ""reading"": ""Excellent"", ""writing"": ""Excellent"", ""speaking"": ""Excellent""}, {""name"": ""Ikinyarwanda"", ""reading"": ""Excellent"", ""writing"": ""Excellent"", ""speaking"": ""Excellent""}]","{""job_types"": [""full-time""], ""locations"": [""Nyabihu""], ""industries"": [""Education""], ""company_sizes"": [], ""employment_types"": [""full-time""], ""remote_preference"": ""any""}","{""status"": ""actively_looking"", ""notice_period"": ""1 month"", ""available_from"": null, ""open_to_opportunities"": true}","{""source_candidate_id"": ""02960332EAC79E7A0A6F3EDFC3A504EC5AF772A58D34ED65BA6FC12BCF8A112D"", ""generated"": true}",2026-04-04 19:18:47.443988+00:00,2026-04-04 19:18:47.443988+00:00
